machine_id,timestamp,operating_hours,load_pct,days_since_maintenance,maintenance_count,temperature_C,pressure_bar,vibration_mms,rotation_speed_rpm,voltage_V,current_A,oil_temp_C,power_output_MW,efficiency_pct
GEN_0011,2020-12-31 15:00:00,970.5,92.63,177.7,0,514.39,158.69,2.069,3009.5,10873.7,540.23,68.36,169.74,90.51
GEN_0020,2020-12-31 16:00:00,2855.3,98.01,29.7,1,513.74,173.57,2.455,2906.0,10970.7,488.91,74.6,172.31,85.17
GEN_0009,2020-12-31 17:00:00,5650.2,83.19,136.1,2,561.33,162.74,5.539,2898.2,10702.4,549.25,73.1,138.09,83.95
GEN_0013,2020-12-31 18:00:00,5301.0,97.96,149.7,2,566.2,160.75,5.823,2918.6,10699.8,615.79,68.35,165.62,83.26
GEN_0001,2020-12-31 19:00:00,4845.5,94.4,105.7,2,545.26,163.18,2.161,3000.1,10982.3,557.67,72.6,157.15,90.39
GEN_0017,2020-12-31 20:00:00,2880.0,48.67,337.4,1,531.9,164.34,2.004,2959.6,10748.7,486.58,72.79,82.5,88.69
GEN_0005,2020-12-31 21:00:00,5943.6,88.18,22.1,2,533.78,163.34,6.404,3033.2,10881.1,550.27,77.57,145.41,90.35
GEN_0008,2020-12-31 22:00:00,3851.4,53.43,93.3,1,511.39,158.65,3.151,2901.0,10996.8,501.71,82.64,92.28,89.39
GEN_0016,2020-12-31 23:00:00,5264.5,42.91,218.7,2,546.11,153.22,2.508,3015.8,10609.2,514.27,71.01,63.97,88.44
GEN_0017,2021-01-01 00:00:00,2708.9,55.69,330.3,1,536.66,146.64,1.05,3027.6,11090.9,469.63,68.96,95.47,85.9
GEN_0018,2021-01-01 01:00:00,6611.9,79.73,54.5,3,550.19,171.22,5.69,2845.9,10462.6,522.78,74.49,138.46,83.24
GEN_0004,2021-01-01 02:00:00,2063.3,56.15,168.3,1,541.08,159.14,2.691,2996.9,10929.3,530.06,62.31,92.16,89.4
GEN_0014,2021-01-01 03:00:00,172.2,45.45,337.6,0,550.83,147.71,12.353,3028.5,11186.9,466.49,81.28,77.48,76.44
GEN_0004,2021-01-01 04:00:00,5403.2,87.02,263.8,2,531.85,178.75,4.039,3003.2,10710.4,514.47,78.95,137.78,83.89
GEN_0005,2021-01-01 05:00:00,5019.9,50.8,182.2,2,544.9,160.75,2.28,2975.6,10978.7,450.78,76.4,83.88,85.94
GEN_0011,2021-01-01 06:00:00,6962.8,64.58,299.0,3,554.45,176.16,4.719,2983.6,10438.8,517.06,73.36,106.41,84.63
GEN_0008,2021-01-01 07:00:00,8507.6,74.1,157.8,4,546.99,163.11,4.326,2997.2,10815.4,593.58,82.04,120.85,80.91
GEN_0002,2021-01-01 08:00:00,7603.6,99.79,22.3,3,581.59,164.55,5.165,2896.7,10936.4,597.14,67.86,158.04,83.32
GEN_0013,2021-01-01 09:00:00,7768.1,76.88,193.0,3,559.02,162.67,4.761,2896.3,10561.5,597.39,79.86,121.5,84.96
GEN_0014,2021-01-01 10:00:00,581.7,67.29,80.7,0,533.55,165.36,1.662,2857.4,10823.7,458.02,67.73,122.34,89.32
GEN_0008,2021-01-01 11:00:00,421.1,48.08,320.1,0,514.29,148.34,1.199,2980.6,11052.8,491.57,66.05,75.24,88.6
GEN_0015,2021-01-01 12:00:00,1623.3,65.83,102.9,0,554.56,156.14,1.153,2939.1,11231.5,496.36,74.99,116.91,91.35
GEN_0010,2021-01-01 13:00:00,5308.6,97.5,358.2,2,552.64,157.41,2.896,3004.0,10536.4,577.07,76.07,170.89,85.21
GEN_0008,2021-01-01 14:00:00,1688.5,61.25,10.2,0,540.15,157.48,3.34,2920.8,10713.7,526.73,68.67,110.06,89.24
GEN_0012,2021-01-01 15:00:00,5407.3,59.26,131.7,2,526.6,178.84,2.335,2950.2,10627.2,488.64,80.64,88.56,90.71
GEN_0011,2021-01-01 16:00:00,553.2,56.77,35.8,0,526.56,162.29,2.63,2924.0,10909.7,458.65,66.34,106.45,93.59
GEN_0012,2021-01-01 17:00:00,6430.1,97.01,109.3,3,565.11,172.64,6.079,2867.2,10971.1,565.9,80.58,157.22,84.36
GEN_0006,2021-01-01 18:00:00,5304.8,71.62,225.5,2,525.74,153.03,2.684,2952.4,10489.6,548.61,74.47,115.08,87.02
GEN_0014,2021-01-01 19:00:00,905.2,86.31,309.2,0,511.66,152.95,1.53,2962.3,10700.7,515.44,63.8,158.12,91.88
GEN_0013,2021-01-01 20:00:00,876.7,92.9,328.6,0,536.13,162.81,1.315,2910.9,10995.9,555.49,66.42,162.16,89.43
GEN_0011,2021-01-01 21:00:00,6293.3,74.91,200.4,3,542.26,178.4,3.946,2881.3,10795.5,588.15,85.48,113.48,85.19
GEN_0006,2021-01-01 22:00:00,7502.5,50.23,9.0,3,544.16,176.47,3.196,3016.1,10769.5,564.11,76.8,68.47,85.19
GEN_0019,2021-01-01 23:00:00,4148.2,53.62,196.3,2,547.85,165.1,1.568,3033.0,10516.4,532.73,82.1,92.05,86.07
GEN_0002,2021-01-02 00:00:00,7737.2,61.2,132.0,3,607.42,164.35,10.471,2956.9,10450.6,552.3,98.82,102.42,69.67
GEN_0010,2021-01-02 01:00:00,8301.4,66.48,209.2,4,544.69,181.69,4.061,2978.2,11281.3,519.79,79.23,103.36,83.97
GEN_0005,2021-01-02 02:00:00,3622.3,40.04,124.1,1,505.99,156.33,2.773,2987.1,10921.7,450.34,70.4,58.76,88.35
GEN_0001,2021-01-02 03:00:00,7350.4,42.68,246.1,3,511.21,159.67,3.568,2987.8,11032.1,513.43,74.05,56.95,84.06
GEN_0014,2021-01-02 04:00:00,1514.6,68.8,246.7,0,547.82,172.54,1.46,2968.5,10847.7,524.56,71.9,113.21,91.02
GEN_0008,2021-01-02 05:00:00,736.6,90.04,146.4,0,543.07,174.98,1.258,2956.7,11028.7,538.48,63.68,175.03,94.53
GEN_0016,2021-01-02 06:00:00,2548.5,53.51,125.1,1,590.42,134.34,9.803,2963.0,11163.7,462.75,95.06,92.54,70.12
GEN_0009,2021-01-02 07:00:00,7911.5,44.17,23.8,3,525.72,161.93,4.383,2936.3,10818.4,475.57,71.84,56.19,83.47
GEN_0010,2021-01-02 08:00:00,7355.4,69.29,154.7,3,541.9,161.71,7.515,2941.4,10610.4,573.19,77.43,109.52,81.77
GEN_0016,2021-01-02 09:00:00,6092.8,99.25,266.6,3,547.24,172.86,13.714,2924.8,10883.5,591.03,89.81,163.22,82.31
GEN_0018,2021-01-02 10:00:00,1147.9,41.87,227.2,0,518.62,150.71,1.482,3056.7,11040.4,471.08,63.5,78.49,90.51
GEN_0004,2021-01-02 11:00:00,4682.4,79.13,100.9,2,549.82,169.72,2.091,2955.1,10620.8,490.8,77.59,127.37,87.95
GEN_0014,2021-01-02 12:00:00,1944.8,73.38,71.5,0,531.31,164.69,3.046,3071.9,11184.8,544.17,62.07,122.38,89.61
GEN_0001,2021-01-02 13:00:00,5659.3,89.06,6.6,2,537.73,162.37,4.91,3008.5,10825.8,572.24,79.88,143.63,81.47
GEN_0019,2021-01-02 14:00:00,5880.8,94.36,347.5,2,563.44,175.82,3.092,3045.1,10751.5,604.8,76.99,169.3,83.56
GEN_0011,2021-01-02 15:00:00,4043.3,78.8,203.8,2,543.67,155.88,2.617,2897.2,10847.1,506.99,69.76,147.83,88.42
GEN_0011,2021-01-02 16:00:00,1597.5,80.56,6.6,0,526.85,173.44,1.564,2959.5,10921.6,589.9,71.39,141.98,88.24
GEN_0008,2021-01-02 17:00:00,136.7,63.93,233.3,0,509.05,158.55,1.738,2971.0,11027.2,470.95,62.55,110.43,90.02
GEN_0006,2021-01-02 18:00:00,4762.7,55.79,47.2,2,525.09,151.28,5.749,2885.5,10465.1,485.85,75.67,93.1,87.39
GEN_0001,2021-01-02 19:00:00,3089.7,74.83,329.6,1,561.92,162.33,1.809,3005.5,10663.7,545.69,72.7,146.22,85.14
GEN_0019,2021-01-02 20:00:00,7616.1,40.32,320.9,3,543.5,143.9,7.5,2853.8,10982.8,485.27,84.43,55.89,83.5
GEN_0012,2021-01-02 21:00:00,7153.9,79.89,196.0,3,570.95,179.2,6.927,2947.0,10889.5,587.39,76.05,129.43,85.21
GEN_0003,2021-01-02 22:00:00,3421.5,68.0,182.7,1,541.11,167.63,3.368,2932.1,10855.9,505.06,73.78,121.12,85.32
GEN_0014,2021-01-02 23:00:00,5405.9,40.28,296.3,2,527.58,158.02,2.948,3022.2,10931.0,489.18,77.63,61.39,93.11
GEN_0013,2021-01-03 00:00:00,7180.2,81.67,289.3,3,589.45,166.46,3.849,2936.4,10857.3,581.02,76.47,126.8,83.39
GEN_0012,2021-01-03 01:00:00,8661.8,72.25,156.9,4,565.84,163.25,7.056,2835.4,10594.4,575.67,77.28,116.8,80.92
GEN_0018,2021-01-03 02:00:00,6583.9,46.51,42.0,3,547.4,161.08,4.036,3037.9,11061.9,496.35,74.1,69.87,80.78
GEN_0009,2021-01-03 03:00:00,6472.0,90.52,158.0,3,545.72,172.72,2.712,2992.8,10649.9,604.45,74.52,150.28,86.39
GEN_0020,2021-01-03 04:00:00,2748.7,85.26,294.7,1,548.48,163.64,1.178,2901.3,10880.2,539.46,64.66,156.96,87.08
GEN_0001,2021-01-03 05:00:00,6639.9,93.76,324.6,3,569.75,169.42,3.932,2924.0,10657.0,621.72,79.42,172.6,83.15
GEN_0011,2021-01-03 06:00:00,4731.9,96.01,342.6,2,547.14,174.23,2.758,3080.4,10765.8,560.29,84.27,154.38,85.84
GEN_0010,2021-01-03 07:00:00,7104.8,75.82,212.3,3,548.65,178.76,4.674,2886.8,11047.7,602.15,74.23,122.98,80.85
GEN_0018,2021-01-03 08:00:00,4564.6,82.56,132.8,2,519.99,166.94,2.089,2903.8,10588.7,540.24,77.04,132.53,89.49
GEN_0019,2021-01-03 09:00:00,6495.1,55.58,315.8,3,551.55,170.03,3.887,2892.9,11089.1,539.78,75.45,88.44,87.21
GEN_0001,2021-01-03 10:00:00,1927.5,76.5,265.8,0,549.33,159.92,1.574,3039.4,11214.9,546.36,68.25,129.44,92.27
GEN_0004,2021-01-03 11:00:00,1008.6,89.9,169.4,0,521.17,161.39,0.403,3048.0,11068.0,564.64,74.44,162.43,90.8
GEN_0011,2021-01-03 12:00:00,3376.0,50.94,141.3,1,536.24,151.71,7.311,2887.0,10406.0,450.24,68.91,83.07,89.69
GEN_0017,2021-01-03 13:00:00,3308.6,81.56,252.3,1,523.87,168.5,2.229,2964.7,10474.2,586.35,67.75,137.54,89.84
GEN_0006,2021-01-03 14:00:00,313.1,52.9,64.7,0,501.85,155.55,0.806,2967.7,10974.4,448.37,63.31,88.45,93.59
GEN_0001,2021-01-03 15:00:00,5219.0,74.08,292.8,2,569.83,173.53,2.91,2926.7,10946.8,535.74,63.48,124.62,90.73
GEN_0017,2021-01-03 16:00:00,3107.0,74.06,267.0,1,535.45,170.95,7.388,2942.8,11053.4,535.61,68.36,122.6,88.24
GEN_0018,2021-01-03 17:00:00,573.0,49.97,219.9,0,526.05,134.39,10.583,2942.2,10875.2,481.31,80.52,82.19,81.9
GEN_0004,2021-01-03 18:00:00,2405.4,67.7,309.8,1,502.72,152.94,2.581,3035.3,10948.1,518.89,64.33,110.76,89.77
GEN_0020,2021-01-03 19:00:00,375.6,47.68,155.9,0,554.3,151.14,15.998,2937.6,11133.1,426.92,86.77,72.56,85.09
GEN_0020,2021-01-03 20:00:00,8220.4,68.11,258.9,4,562.36,163.69,3.887,2835.5,10767.8,585.86,78.28,98.66,85.33
GEN_0008,2021-01-03 21:00:00,284.8,64.85,66.3,0,523.36,162.76,1.717,2989.5,11031.4,503.72,72.11,120.01,89.81
GEN_0006,2021-01-03 22:00:00,1986.7,49.54,80.6,0,523.9,156.3,4.069,3114.1,11154.6,468.0,63.43,81.48,87.41
GEN_0005,2021-01-03 23:00:00,6824.4,80.59,345.2,3,542.94,166.39,3.423,2946.1,10353.3,572.45,75.73,130.19,87.69
GEN_0015,2021-01-04 00:00:00,4841.9,47.07,345.0,2,520.81,164.28,5.497,2921.8,11319.7,553.8,73.09,63.1,84.59
GEN_0001,2021-01-04 01:00:00,5987.9,87.57,220.2,2,568.15,175.22,2.888,2965.3,10965.8,581.65,78.38,144.92,83.78
GEN_0006,2021-01-04 02:00:00,6756.7,97.93,300.1,3,566.73,183.79,5.671,2942.5,10947.2,616.95,75.36,166.25,86.58
GEN_0013,2021-01-04 03:00:00,5788.2,94.78,334.7,2,545.95,181.73,3.585,2930.4,10720.4,603.91,83.05,168.1,81.87
GEN_0011,2021-01-04 04:00:00,2247.1,70.76,295.1,1,544.91,174.9,3.427,2982.3,10594.5,479.01,72.55,120.95,87.78
GEN_0017,2021-01-04 05:00:00,189.6,77.0,181.8,0,513.77,155.22,0.1,3077.1,10923.3,443.78,62.28,134.07,94.24
GEN_0006,2021-01-04 06:00:00,918.5,93.61,115.2,0,544.6,163.3,2.52,3061.7,10796.4,570.83,66.23,179.29,89.82
GEN_0014,2021-01-04 07:00:00,3276.8,63.17,128.9,1,541.8,169.23,2.419,2964.0,10994.6,518.49,68.64,106.09,87.72
GEN_0005,2021-01-04 08:00:00,2352.8,56.12,107.9,1,551.2,158.61,4.287,2924.7,10938.1,476.52,69.91,86.8,86.23
GEN_0002,2021-01-04 09:00:00,3254.1,59.42,16.8,1,604.53,139.89,13.748,2960.5,11445.5,490.71,91.63,103.64,76.83
GEN_0014,2021-01-04 10:00:00,6430.5,88.62,70.6,3,524.88,164.0,2.909,2883.6,10346.8,623.47,70.87,135.61,87.27
GEN_0008,2021-01-04 11:00:00,4622.8,89.26,228.9,2,523.16,168.36,2.866,2950.2,10978.0,563.89,68.9,136.74,85.32
GEN_0006,2021-01-04 12:00:00,3470.8,47.14,96.8,1,536.86,159.86,2.018,2975.7,10909.2,460.95,70.64,77.72,86.62
GEN_0020,2021-01-04 13:00:00,1030.6,48.63,133.1,0,510.29,144.63,0.883,2983.6,11088.6,461.49,65.35,86.63,89.24
GEN_0006,2021-01-04 14:00:00,2057.0,54.37,228.8,1,507.37,152.42,1.624,2969.4,11077.1,463.7,68.22,91.69,90.39
GEN_0019,2021-01-04 15:00:00,7263.9,80.02,93.6,3,560.41,181.16,8.465,2886.2,10737.7,558.82,73.8,111.58,81.81
GEN_0012,2021-01-04 16:00:00,2669.3,97.91,303.6,1,552.41,153.3,2.329,3081.2,10621.4,542.44,75.02,165.6,90.89
GEN_0010,2021-01-04 17:00:00,2090.7,92.17,180.5,1,528.37,185.79,1.073,2963.6,11088.5,621.24,72.64,146.44,88.47
GEN_0020,2021-01-04 18:00:00,8115.5,97.17,323.1,4,576.57,170.61,4.883,2778.1,10764.1,610.87,83.87,160.24,86.85
GEN_0003,2021-01-04 19:00:00,7018.9,88.91,219.2,3,591.19,168.81,9.145,2979.1,10986.4,565.43,80.66,145.17,83.83
GEN_0007,2021-01-04 20:00:00,3253.6,41.11,139.1,1,504.98,149.38,4.043,2974.6,11026.2,445.98,67.86,67.38,89.46
GEN_0002,2021-01-04 21:00:00,7047.4,40.65,189.7,3,567.62,161.64,3.848,2951.7,10638.8,457.96,78.89,53.28,81.46
GEN_0012,2021-01-04 22:00:00,610.2,97.31,96.0,0,515.64,159.4,4.258,2969.9,10836.7,612.1,64.67,169.41,88.97
GEN_0011,2021-01-04 23:00:00,3334.0,80.62,327.1,1,518.74,175.4,2.699,2914.7,11043.7,528.97,74.52,144.63,85.24
GEN_0019,2021-01-05 00:00:00,6733.5,95.66,340.8,3,547.26,185.85,3.983,2976.5,10868.7,608.11,80.57,147.46,82.4
GEN_0005,2021-01-05 01:00:00,7822.3,93.16,61.6,3,596.14,182.66,4.497,2884.9,11064.5,569.58,75.58,138.21,82.88
GEN_0001,2021-01-05 02:00:00,7528.2,40.49,327.6,3,519.36,148.42,4.41,2939.0,10564.0,483.91,79.23,55.5,87.11
GEN_0004,2021-01-05 03:00:00,1720.1,95.95,250.9,0,532.34,168.05,1.833,3006.5,11164.3,594.39,63.11,180.64,92.25
GEN_0016,2021-01-05 04:00:00,5623.4,65.24,49.7,2,543.51,162.99,4.197,2924.9,10272.8,514.83,80.25,108.88,88.81
GEN_0002,2021-01-05 05:00:00,8727.3,77.35,360.3,4,566.61,169.28,6.685,2865.0,10574.0,585.65,74.45,113.54,82.97
GEN_0003,2021-01-05 06:00:00,2126.2,68.03,271.3,1,542.73,154.31,3.975,3040.9,10589.1,520.17,65.77,120.37,86.81
GEN_0014,2021-01-05 07:00:00,8412.1,56.64,322.0,4,556.85,171.18,6.163,2864.1,10544.1,567.33,87.89,76.69,79.19
GEN_0019,2021-01-05 08:00:00,8447.5,64.39,228.0,4,554.6,159.59,4.957,2876.5,11176.5,528.32,85.48,97.52,84.65
GEN_0016,2021-01-05 09:00:00,5327.2,40.9,243.5,2,550.49,146.04,8.625,2992.5,10586.6,493.1,64.69,65.11,84.26
GEN_0011,2021-01-05 10:00:00,5477.6,50.53,191.5,2,546.22,157.34,4.191,2900.7,10680.7,513.41,73.18,72.36,85.61
GEN_0010,2021-01-05 11:00:00,3445.7,61.76,315.3,1,550.44,157.97,2.121,2979.6,11045.7,494.41,69.27,101.1,84.77
GEN_0014,2021-01-05 12:00:00,8183.4,62.66,129.8,4,553.85,159.38,4.047,2925.3,10456.0,518.13,68.4,92.94,86.39
GEN_0002,2021-01-05 13:00:00,8166.7,95.7,15.4,4,554.03,178.6,4.04,2930.3,10568.9,655.77,80.89,139.5,81.78
GEN_0011,2021-01-05 14:00:00,1103.4,50.32,327.2,0,517.92,148.45,3.345,2981.3,10859.2,514.57,77.55,86.56,88.31
GEN_0002,2021-01-05 15:00:00,1211.8,70.78,55.0,0,564.89,140.7,1.049,2984.3,11006.8,516.58,58.9,128.7,88.56
GEN_0009,2021-01-05 16:00:00,1426.6,77.44,23.9,0,599.31,133.98,14.634,2991.1,11080.8,521.89,74.13,136.48,71.03
GEN_0010,2021-01-05 17:00:00,6773.6,59.86,92.7,3,556.62,171.79,3.168,2835.7,10992.4,541.28,76.12,91.31,83.13
GEN_0012,2021-01-05 18:00:00,7872.0,67.3,237.2,3,551.38,181.63,4.209,2978.2,10925.0,523.44,90.99,99.49,83.16
GEN_0018,2021-01-05 19:00:00,2080.9,68.86,37.2,1,526.08,161.39,1.724,2995.4,10901.3,519.33,67.73,115.09,90.45
GEN_0018,2021-01-05 20:00:00,6477.9,68.36,150.6,3,546.71,166.11,3.13,2903.6,10666.9,521.19,72.93,112.76,84.37
GEN_0016,2021-01-05 21:00:00,3701.0,87.43,334.4,1,509.71,173.01,2.532,2960.3,10928.5,594.05,73.95,149.96,88.33
GEN_0020,2021-01-05 22:00:00,385.0,88.73,214.2,0,537.41,155.16,0.814,3056.8,11025.5,483.32,61.62,160.35,91.94
GEN_0014,2021-01-05 23:00:00,6406.8,78.41,52.7,3,558.11,172.14,6.713,3040.3,10943.8,558.01,78.23,125.41,87.28
GEN_0020,2021-01-06 00:00:00,2590.0,48.36,187.8,1,527.37,171.01,4.546,2977.9,10732.2,464.6,62.54,75.57,89.03
GEN_0005,2021-01-06 01:00:00,5887.5,43.99,138.1,2,524.44,147.48,3.618,2937.5,10774.3,512.49,78.04,68.17,88.6
GEN_0010,2021-01-06 02:00:00,170.6,77.14,247.9,0,518.45,161.38,0.572,2945.8,10719.4,530.07,64.6,133.82,92.9
GEN_0013,2021-01-06 03:00:00,1660.3,49.51,360.5,0,518.22,146.12,3.261,3017.8,10626.2,555.36,71.2,96.91,93.05
GEN_0014,2021-01-06 04:00:00,4218.4,51.0,324.8,2,497.32,151.7,3.51,2922.7,10816.4,499.82,67.14,84.83,87.81
GEN_0012,2021-01-06 05:00:00,3913.6,59.32,53.8,1,523.05,169.43,7.602,2999.5,11377.4,493.2,70.67,97.79,86.52
GEN_0002,2021-01-06 06:00:00,466.0,92.39,192.0,0,534.15,168.41,1.493,2926.0,10782.2,532.61,54.98,155.36,91.86
GEN_0014,2021-01-06 07:00:00,8394.2,88.54,114.5,4,532.77,169.54,4.409,2909.6,10362.9,619.76,79.74,135.62,86.89
GEN_0013,2021-01-06 08:00:00,5192.6,62.07,16.9,2,554.34,160.54,2.916,2994.6,10871.0,528.45,76.4,94.78,85.78
GEN_0007,2021-01-06 09:00:00,1693.2,96.42,173.4,0,515.94,149.53,1.62,2961.7,11033.1,549.48,71.98,171.17,93.07
GEN_0012,2021-01-06 10:00:00,4055.9,65.97,171.9,2,538.31,147.68,2.076,2983.6,10626.0,485.33,66.07,104.06,91.0
GEN_0016,2021-01-06 11:00:00,5925.4,99.83,261.1,2,529.69,165.11,3.231,2928.7,10864.8,601.52,78.46,163.83,84.78
GEN_0003,2021-01-06 12:00:00,1716.6,98.31,216.3,0,544.24,169.98,1.814,2898.6,11170.6,597.77,68.67,169.59,94.12
GEN_0002,2021-01-06 13:00:00,2057.3,48.48,349.1,1,505.9,168.22,1.188,3006.2,10644.5,464.21,60.5,79.38,90.45
GEN_0010,2021-01-06 14:00:00,514.8,85.36,326.4,0,516.07,164.28,1.457,3022.9,10908.7,513.54,62.52,145.59,90.8
GEN_0010,2021-01-06 15:00:00,7340.6,61.57,5.0,3,535.83,164.28,3.781,2969.0,11061.2,545.7,71.78,99.86,84.89
GEN_0016,2021-01-06 16:00:00,6717.9,73.87,95.8,3,541.74,175.23,3.907,2964.4,10642.3,590.52,74.5,111.44,83.75
GEN_0016,2021-01-06 17:00:00,5727.4,96.41,163.1,2,551.86,179.07,2.989,3004.6,11096.4,591.55,68.81,144.09,86.14
GEN_0014,2021-01-06 18:00:00,797.0,97.62,142.0,0,534.51,162.12,1.523,3034.4,11004.5,567.39,76.0,170.78,93.01
GEN_0010,2021-01-06 19:00:00,4207.1,54.69,9.1,2,527.42,143.75,1.879,2972.3,11271.8,513.51,74.19,97.82,87.56
GEN_0011,2021-01-06 20:00:00,5005.2,40.41,327.5,2,501.52,160.1,5.419,2932.3,10812.8,462.58,74.57,58.83,89.28
GEN_0016,2021-01-06 21:00:00,2691.2,48.62,130.4,1,524.81,158.05,1.882,2995.9,10486.1,476.51,76.46,76.42,92.76
GEN_0011,2021-01-06 22:00:00,8691.2,48.06,270.1,4,555.09,166.15,4.784,2911.2,10605.3,521.82,83.67,52.26,80.3
GEN_0004,2021-01-06 23:00:00,4441.0,52.8,113.1,2,551.43,165.71,2.761,2898.6,11310.8,559.8,77.5,88.23,87.33
GEN_0006,2021-01-07 00:00:00,5490.7,44.56,329.7,2,521.85,177.98,3.965,2939.0,10900.5,455.07,73.12,68.95,87.54
GEN_0014,2021-01-07 01:00:00,6861.7,53.97,42.6,3,540.88,157.3,3.295,2946.9,11083.7,511.57,83.57,80.59,84.19
GEN_0002,2021-01-07 02:00:00,7164.9,76.19,293.1,3,550.15,170.31,4.814,3056.0,11002.9,604.24,75.28,136.02,86.41
GEN_0018,2021-01-07 03:00:00,5936.5,94.44,10.3,2,546.47,180.9,2.564,3019.3,10252.2,620.58,73.07,157.86,82.79
GEN_0003,2021-01-07 04:00:00,7686.3,76.59,62.3,3,580.33,175.34,4.839,2978.3,10642.9,551.72,75.99,115.69,80.45
GEN_0009,2021-01-07 05:00:00,3572.1,68.42,58.0,1,527.69,159.31,3.047,2911.3,10955.2,535.39,66.27,106.49,87.45
GEN_0011,2021-01-07 06:00:00,2834.4,60.48,198.0,1,528.66,162.66,1.684,2931.8,10586.8,461.5,67.75,93.32,87.43
GEN_0004,2021-01-07 07:00:00,3514.4,56.32,26.0,1,538.37,176.49,1.444,3034.5,10698.4,505.45,73.01,87.31,81.72
GEN_0006,2021-01-07 08:00:00,1131.7,59.32,152.1,0,501.51,163.55,3.357,2963.5,10882.7,448.61,67.72,90.89,94.21
GEN_0004,2021-01-07 09:00:00,5858.0,59.36,114.4,2,534.54,172.22,5.531,2920.8,10381.3,471.25,70.82,92.36,85.9
GEN_0011,2021-01-07 10:00:00,1326.2,73.54,39.2,0,518.71,168.42,0.799,2972.0,11249.9,541.75,68.29,138.5,87.12
GEN_0008,2021-01-07 11:00:00,8569.3,61.67,38.0,4,588.14,165.45,4.905,2935.0,11231.0,533.27,79.69,91.47,82.81
GEN_0018,2021-01-07 12:00:00,5817.6,91.56,134.5,2,542.04,160.78,4.158,2871.6,10859.4,611.62,64.32,154.68,86.61
GEN_0007,2021-01-07 13:00:00,1407.6,67.8,31.2,0,499.26,156.16,1.104,3007.9,10722.6,475.42,61.48,116.1,85.24
GEN_0012,2021-01-07 14:00:00,7902.6,93.33,263.7,3,546.78,174.87,4.942,2911.3,10876.3,629.35,72.39,152.43,82.72
GEN_0010,2021-01-07 15:00:00,130.0,98.19,1.1,0,508.18,162.25,1.111,3004.3,10662.0,563.33,77.55,176.27,91.87
GEN_0013,2021-01-07 16:00:00,2019.5,82.04,360.6,1,531.65,162.75,1.167,3023.5,10545.0,460.05,64.12,140.35,88.87
GEN_0008,2021-01-07 17:00:00,4057.9,59.91,202.2,2,551.0,160.64,3.936,2915.6,10605.6,560.44,75.11,104.31,88.31
GEN_0013,2021-01-07 18:00:00,1197.1,42.67,283.1,0,586.61,158.24,11.427,2974.4,11374.2,484.39,72.04,67.71,83.95
GEN_0007,2021-01-07 19:00:00,1246.1,81.49,362.5,0,546.37,161.03,5.098,2958.0,11143.8,585.4,67.19,136.12,90.95
GEN_0017,2021-01-07 20:00:00,8673.8,84.84,79.7,4,585.31,183.83,4.949,2852.2,10546.6,622.3,86.2,130.34,82.12
GEN_0004,2021-01-07 21:00:00,8758.3,66.01,262.6,4,563.13,179.6,4.618,2866.4,10645.9,572.4,81.09,94.04,82.64
GEN_0003,2021-01-07 22:00:00,4198.3,99.51,81.7,2,525.94,165.33,5.171,2880.8,11023.7,607.8,64.6,173.94,88.32
GEN_0001,2021-01-07 23:00:00,7657.4,78.45,70.3,3,568.5,172.57,4.04,2906.8,10602.5,573.97,70.05,124.56,82.32
GEN_0001,2021-01-08 00:00:00,856.5,89.03,295.2,0,516.36,163.19,0.798,2932.3,10509.8,567.84,73.43,166.53,89.23
GEN_0004,2021-01-08 01:00:00,356.4,57.38,131.7,0,504.66,157.11,0.782,2953.1,10984.5,474.55,70.74,96.58,90.67
GEN_0007,2021-01-08 02:00:00,1761.1,89.66,355.6,0,533.72,155.54,3.216,2871.4,11236.3,574.01,70.03,167.59,90.23
GEN_0006,2021-01-08 03:00:00,7884.4,50.26,201.0,3,560.39,149.48,5.381,2951.5,10775.0,536.21,71.68,69.54,85.53
GEN_0003,2021-01-08 04:00:00,5955.3,41.12,116.7,2,541.64,154.88,4.067,2909.9,10863.8,516.26,72.42,54.97,80.93
GEN_0012,2021-01-08 05:00:00,7747.2,59.67,271.6,3,544.37,165.01,3.674,2866.8,10876.8,493.64,76.86,91.67,83.4
GEN_0019,2021-01-08 06:00:00,2310.6,99.16,310.5,1,530.6,164.79,1.863,3092.9,10487.5,547.6,65.23,171.57,88.47
GEN_0011,2021-01-08 07:00:00,645.9,77.17,281.3,0,513.26,153.83,1.051,2942.2,11333.3,459.78,58.39,138.98,94.51
GEN_0010,2021-01-08 08:00:00,4605.7,57.0,4.6,2,529.76,163.52,2.923,2970.4,10859.5,481.41,70.55,93.99,88.13
GEN_0010,2021-01-08 09:00:00,2190.4,87.51,165.1,1,518.83,163.92,3.863,2998.8,11031.7,539.14,62.88,133.81,88.04
GEN_0007,2021-01-08 10:00:00,6916.5,50.08,313.8,3,573.98,160.03,9.716,2946.6,11046.1,521.97,82.97,62.2,85.13
GEN_0010,2021-01-08 11:00:00,8422.0,55.42,72.7,4,564.45,173.47,4.284,2909.5,10769.0,520.73,76.09,82.36,84.88
GEN_0005,2021-01-08 12:00:00,2874.2,90.31,159.2,1,571.35,129.42,16.927,2939.0,11669.6,607.07,96.62,161.16,75.26
